codigoentidad,codigoconvocatoria,n_id_item,ruc_entidad,entidad,sector,entidad_departamento,entidad_distrito,entidad_provincia,fecha_convocatoria,modalidad,sistemacontratacion,tipoprocesoseleccion,proceso,descripcion_proceso,tipo_compra,moneda,monto_referencial_item,monto_referencial,n_item,descripcion_item,unidad_medida,cantidad,estadoitem,paquete,codigo_grupo,grupo,codigo_familia,familia,codigoclase,clase,codigocommodity,commodity,codigoitem,itemcubso,ultimo,codigoprocesoinicial,ueclasificacion,ubigeo,dominio,strata,tratamiento,medicamentos,insumos,suministros,año,fecha_convocatoria2,mes,tiempo,montoadj,fecha_consentimiento_bp,estadofin,codigosiaf,exito,categoria,version_cronograma,etapainicio,etapafin,fecha_inicial,fecha_final,tiempo_adj,fecha_consentimientobp,tiempo_consent,exito_consent,año_req,mes_req,dia_req,filtro_fechas,tipo_filtro,mes_req2,dia_req2,año_req2,fecha_req,inicio_estudiomdo,fin_estudiomdo,fecha_req2,tiempo_req_convoc,tiempo_req_convoc2,tiempo_estudiomdo,num21,antiguedad1,antiguedad2,postores,numlogis,ordimodal,ordireg,ordiclasif,lima,ratioar,precio,ln_precio,mes_convoc,mes_consent,mes_inicio,mes_fin,mes_adj,semana_req
010198,688483,2075935,20131368403,INSTITUTO NACIONAL DE SALUD DEL NIÑO,SALUD,LIMA,BREÑA,LIMA,26/01/21,Sin Modalidad,Precios unitarios,Adjudicación Simplificada,AS-SM-2-2021-INSN-1,SUMINISTRO DE SUCEDANEO DE LA LECHE MATERNA CON LACTOSA Y FORMULA POLIMERICA PARA NIÑOS MAYORES DE 10 AÑOS,Por la Entidad,Soles,183456,183456,1,FORMULA POLIMERICA PARA NIÑOS MAYORES DE 10 AÑOS,Kilogramo,3120,Contratado,NO,42,"Equipos, accesorios y suministros médicos",23,Nutrición clínica,18,Fórmulas y productos para soporte nutricional,02,Fórmulas suplementarias pediátricas,00318699,FORMULA DE NUTRICION ENTERAL POLIMERICA PEDIATRICA,ULTIMO,635556,instituto,150105,lima met,10,1,,1,1,2021,22306,01,2021_01,179868,08/02/21,1,126,1,insumos,2,Convocatoria,Otorgamiento de la Buena Pro,22306,22316,10,22319,13,1,,,,,,,,,,22256,22265,,,,9,3,5.3076925,8,1,13,1,15,instituto,1,.98044217,57.650002,4.0543904,1,2,12,12,2,
010198,688483,2075934,20131368403,INSTITUTO NACIONAL DE SALUD DEL NIÑO,SALUD,LIMA,BREÑA,LIMA,26/01/21,Sin Modalidad,Precios unitarios,Adjudicación Simplificada,AS-SM-2-2021-INSN-1,SUMINISTRO DE SUCEDANEO DE LA LECHE MATERNA CON LACTOSA Y FORMULA POLIMERICA PARA NIÑOS MAYORES DE 10 AÑOS,Por la Entidad,Soles,106392,106392,2,SUCEDANEO DE LA LECHE MATERNA CON LACTOSA,Kilogramo,3120,Contratado,NO,42,"Equipos, accesorios y suministros médicos",23,Nutrición clínica,18,Fórmulas y productos para soporte nutricional,02,FÓRMULAS SUPLEMENTARIAS PEDIÁTRICAS,00333200,SUCEDANEO DE LA LECHE MATERNA CON LACTOSA,ULTIMO,635556,instituto,150105,lima met,10,1,,1,1,2021,22306,01,2021_01,51386.4,15/02/21,1,126,1,insumos,2,Convocatoria,Otorgamiento de la Buena Pro,22306,22316,10,22326,20,1,,,,,,,,,,22256,22265,,,,9,3,5.3076925,8,2,13,1,15,instituto,1,.48299119,16.469999,2.8015406,1,2,12,12,2,
010607,688492,2075824,20171001065,GOBIERNO REGIONAL DE TUMBES - DIRECCION REGIONAL SALUD TUMBES,GOBIERNO REGIONAL,TUMBES,TUMBES,TUMBES,26/01/21,Procedimiento,Suma alzada,Contratación Directa,DIRECTA-PROC-5-2020-DRST-1,ADQUISICION DE MASCARILLA DESCARTABLE TIPO N-95 EN EL MARCO DE LA EMERGENCIA SANITARIA,Por la Entidad,Soles,44500,44500,1,MASCARILLA DESCARTABLE TIPO N-95,Unidad,1000,Contratado,NO,42,"Equipos, accesorios y suministros médicos",13,Textiles e Indumentaria médica,17,Textiles quirúrgicos,13,Aislamiento quirúrgico o mascarillas quirúrgicas,00347552,MASCARILLA DESCARTABLE TIPO N-95,ULTIMO,635464,,,,,,,1,1,2021,22306,01,2021_01,44500,27/01/21,1,940,1,insumos,1,Invitación,Adjudicación,22050,22223,173,22307,257,1,,,,,,,,,,,,,,,,1,3.75,8,1,4,5,24,,0,1,44.5,3.7954891,5,1,,,11,
010485,688500,2075832,20188446133,GOBIERNO REGIONAL DE JUNIN-SALUD AIS. UTES. CHANCHAMAYO,GOBIERNO REGIONAL,JUNIN,CHANCHAMAYO,CHANCHAMAYO,26/01/21,Procedimiento,Suma alzada,Contratación Directa,DIRECTA-PROC-15-2020-GRJ/RSCH/OEC-1,ADQUISICION DE BOMBA DE INFUSION PARA LA UNIDAD DE CUIDADOS INTENSIVOS DEL HOSPITAL REGIONAL DE MEDICINA TROPICAL ¿JULIO CESAR DEMARINI CARO¿,Por la Entidad,Soles,145600,145600,1,BOMBA DE INFUSION DE DOS CANALES,Unidad,16,Adjudicado,NO,42,"Equipos, accesorios y suministros médicos",22,Productos de administración por vía intravenosa y arterial,20,"Bombas de infusión intravenosa incluyendo a sus analizadores, sensores y accesorios",03,Bombas de infusión intravenosa de multicanales,00184292,BOMBA DE INFUSION DE DOBLE CANAL,ULTIMO,635516,,,,,,,1,1,2021,22306,01,2021_01,145600,11/02/21,1,828,1,insumos,1,Invitación,Adjudicación,22306,22308,2,22322,16,1,,,,,,,,,,,,,,,,0,2,2,1,1,5,12,,0,1,9100,9.1160297,1,2,,,1,
010485,688524,2075892,20188446133,GOBIERNO REGIONAL DE JUNIN-SALUD AIS. UTES. CHANCHAMAYO,GOBIERNO REGIONAL,JUNIN,CHANCHAMAYO,CHANCHAMAYO,26/01/21,Procedimiento,Suma alzada,Contratación Directa,DIRECTA-PROC-17-2020-GRJ/RSCH/OEC-1,ADQUISICION DE ECOGRAFO PARA LA UNIDAD DE CUIDADOS INTENSIVOS DEL HOSPITAL REGIONAL DE MEDICINA TROPICAL ¿JULIO CESAR DEMARINI CARO¿,Por la Entidad,Soles,179580,179580,1,ECOGRAFO  MULTIPROPOSITO,Unidad,1,Adjudicado,NO,42,"Equipos, accesorios y suministros médicos",20,Productos de medicina nuclear y diagnóstico médico por imágenes,17,"Productos para imágenes de ultrasonido médico, doppler y eco",12,Unidades de ecografía o ecografía de pulso o doppler o ultrasonido médico para uso diagnóstico general,00184705,EQUIPO ELECTRONICO ECOGRAFO - ULTRASONIDO DE USO CLINICO,ULTIMO,635541,,,,,,,1,1,2021,22306,01,2021_01,179580,28/01/21,1,828,1,insumos,1,Invitación,Adjudicación,22306,22306,0,22308,2,1,,,,,,,,,,,,,,,,0,2,2,1,1,5,12,,0,1,179580,12.098376,1,1,,,1,
010607,688553,2075946,20171001065,GOBIERNO REGIONAL DE TUMBES - DIRECCION REGIONAL SALUD TUMBES,GOBIERNO REGIONAL,TUMBES,TUMBES,TUMBES,26/01/21,Procedimiento,Suma alzada,Contratación Directa,DIRECTA-PROC-24-2020-DRST-1,"ADQUISICION DE MASCARILLA DESCARTABLE TIPO N-95, EN EL MARCO DEL D.U. N° 083-2020",Por la Entidad,Soles,126000,126000,1,MASCARILLA DESCARTABLE TIPO N-95,Unidad,3000,Contratado,NO,42,"Equipos, accesorios y suministros médicos",13,Textiles e Indumentaria médica,17,Textiles quirúrgicos,13,Aislamiento quirúrgico o mascarillas quirúrgicas,00347552,MASCARILLA DESCARTABLE TIPO N-95,ULTIMO,635549,,,,,,,1,1,2021,22306,01,2021_01,126000,27/01/21,1,940,1,insumos,1,Invitación,Adjudicación,22186,22285,99,22307,121,1,,,,,,,,,,,,,,,,1,3.75,8,1,4,5,24,,0,1,42,3.7376697,9,1,,,1,
010485,688572,2075950,20188446133,GOBIERNO REGIONAL DE JUNIN-SALUD AIS. UTES. CHANCHAMAYO,GOBIERNO REGIONAL,JUNIN,CHANCHAMAYO,CHANCHAMAYO,26/01/21,Procedimiento,Suma alzada,Contratación Directa,DIRECTA-PROC-18-2020-GRJ/RSCH/OEC-1,ADQUISICION DE MONITOR DE FUNCIONES VITALES DE 7 PARAMETROS  PARA LA UNIDAD DE CUIDADOS INTENSIVOS DEL HOSPITAL REGIONAL DE MEDICINA TROPICAL ¿JULIO CESAR DEMARINI CARO¿,Por la Entidad,Soles,143800,143800,1,MONITOR DE FUNCIONES VITALES DE 7 PARAMETROS,Unidad,2,Adjudicado,NO,42,"Equipos, accesorios y suministros médicos",18,Productos para la evaluación y monitoreo del paciente,19,Unidades para monitoreo de cuidados intensivos y productos relacionados,04,Unidades o accesorios de signos vitales multiparámetros,00185268,MONITOR DE FUNCIONES VITALES ADULTO CON 5 PARAMETROS  FIJO PARA USO INTRAHOSPITALARIO,ULTIMO,635584,,,,,,,1,1,2021,22306,01,2021_01,143800,03/02/21,1,828,1,insumos,1,Invitación,Adjudicación,22306,22308,2,22314,8,1,,,,,,,,,,,,,,,,0,2,2,1,1,5,12,,0,1,71900,11.183031,1,2,,,1,
010485,688586,2076111,20188446133,GOBIERNO REGIONAL DE JUNIN-SALUD AIS. UTES. CHANCHAMAYO,GOBIERNO REGIONAL,JUNIN,CHANCHAMAYO,CHANCHAMAYO,26/01/21,Procedimiento,Suma alzada,Contratación Directa,DIRECTA-PROC-19-2020-GRJ/RSCH/OEC-1,ADQUISICION DE COCHE DE PARO EQUIPADO  PARA LA UNIDAD DE CUIDADOS INTENSIVOS DEL HOSPITAL REGIONAL DE MEDICINA TROPICAL ¿JULIO CESAR DEMARINI CARO¿,Por la Entidad,Soles,75300,75300,1,COCHE DE PARO EQUIPADO,Unidad,1,Contratado,NO,42,"Equipos, accesorios y suministros médicos",19,Productos para instalaciones médicas,24,Transporte de equipo médico y traslado de productos,04,Carros o accesorios de tratamiento médico,00349482,COCHE DE PARO 60 cm X 80 cm X 90 cm,ULTIMO,635620,,,,,,,1,1,2021,22306,01,2021_01,75300,03/02/21,1,828,1,insumos,1,Invitación,Adjudicación,22306,22308,2,22314,8,1,,,,,,,,,,,,,,,,0,2,2,1,1,5,12,,0,1,75300,11.229236,1,2,,,1,
200062,688587,2076112,20162406052,GOBIERNO REGIONAL DE ICA-HOSPITAL REGIONAL DE ICA,GOBIERNO REGIONAL,ICA,ICA,ICA,26/01/21,Procedimiento,Suma alzada,Contratación Directa,DIRECTA-PROC-1-2021-OEC-RHI-1,ADQUISICIÓN DE DE CAMAS CAMILLAS TIPO UCI PARA EL HOSPITAL REGIONAL DE ICA,Por la Entidad,Soles,1377000,1377000,1,ADQUISICIÓN DE DE CAMAS CAMILLAS TIPO UCI,Unidad,54,Contratado,NO,42,"Equipos, accesorios y suministros médicos",19,Productos para instalaciones médicas,18,Camas de pacientes y accesorios,07,Camas de cuidado del paciente o accesorios de uso general,00304090,CAMA CAMILLA MULTIPROPOSITO PARA UCI,ULTIMO,635621,hospital,110101,costa ce,2,1,,1,1,2021,22306,01,2021_01,1377000,02/02/21,1,1052,1,insumos,1,Invitación,Adjudicación,22306,22307,1,22313,7,1,2021,1,18,,,1,18,2021,22298,22299,22306,22298,8,8,7,1,3.375,7,1,8,5,11,hospital,0,1,25500,10.146434,1,2,1,1,1,3
200062,688595,2076121,20162406052,GOBIERNO REGIONAL DE ICA-HOSPITAL REGIONAL DE ICA,GOBIERNO REGIONAL,ICA,ICA,ICA,26/01/21,Procedimiento,Suma alzada,Contratación Directa,DIRECTA-PROC-5-2021-OEC-RHI-1,ADQUISICION DE VENTILADORES DE TRANSPORTE HOSPITALARIO PARA EL HOSPITAL REGIONAL DE ICA,Por la Entidad,Soles,255000,255000,1,ADQUISICION DE VENTILADORES DE TRANSPORTE HOSPITALARIO PARA EL HOSPITAL REGIONAL DE ICA,Unidad,5,Adjudicado,NO,42,"Equipos, accesorios y suministros médicos",27,Productos respiratorios y de reanimación y anestesia,22,Ventiladores y accesorios mecánicos de presión positiva,23,"Aparatos de respiración, accesorios y suministros",00185576,VENTILADOR VOLUMETRICO DE TRANSPORTE,ULTIMO,635634,hospital,110101,costa ce,2,1,,1,1,2021,22306,01,2021_01,255000,06/02/21,1,1052,1,insumos,1,Invitación,Adjudicación,22306,22307,1,22317,11,1,2021,1,18,,,1,18,2021,22298,22299,22306,22298,8,8,7,1,3.375,7,1,8,5,11,hospital,0,1,51000,10.839581,1,2,1,1,1,3
200062,688611,2076010,20162406052,GOBIERNO REGIONAL DE ICA-HOSPITAL REGIONAL DE ICA,GOBIERNO REGIONAL,ICA,ICA,ICA,26/01/21,Procedimiento,Suma alzada,Contratación Directa,DIRECTA-PROC-6-2021-OEC-RHI-1,"ADQUISICIÓN DE PULSIOXIMETROS DE SOBREMESA - ADULTO, PEDIÁTRICO Y NEONATAL",Por la Entidad,Soles,360000,360000,1,"ADQUISICIÓN DE PULSIOXIMETROS DE SOBREMESA - ADULTO, PEDIÁTRICO Y NEONATAL",Unidad,40,Contratado,NO,42,"Equipos, accesorios y suministros médicos",18,Productos para la evaluación y monitoreo del paciente,18,Oxímetros de pulso,01,Unidades de oxímetros de pulso,00185328,OXIMETRO DE PULSO DIGITAL NEONATAL,ULTIMO,635607,hospital,110101,costa ce,2,1,,1,1,2021,22306,01,2021_01,360000,06/02/21,1,1052,1,insumos,1,Invitación,Adjudicación,22306,22307,1,22317,11,1,2021,1,18,,,1,18,2021,22298,22299,22306,22298,8,8,7,1,3.375,7,1,8,5,11,hospital,0,1,9000,9.1049795,1,2,1,1,1,3
010198,688625,2076174,20131368403,INSTITUTO NACIONAL DE SALUD DEL NIÑO,SALUD,LIMA,BREÑA,LIMA,27/01/21,Sin Modalidad,Precios unitarios,Adjudicación Simplificada,AS-SM-1-2021-INSN-1,SUMINISTRO DEL MEDICAMENTO MULTIVITAMINICO INY 5ML PARA EL SERVICIO DE FARMACIA,Por la Entidad,Soles,187200,187200,1,SUMINISTRO DEL MEDICAMENTO MULTIVITAMINICO INY 5ML PARA EL SERVICIO DE FARMACIA,Unidad,3900,Contratado,NO,51,Medicamentos y productos farmacéuticos,19,Agentes que actúan sobre el agua y electrolitos,24,Combinación de productos terapéuticos nutricionales,50,Hierro/multivitaminas/sorbitol,00199488,MULTIVITAMINICOS Y HIERRO SOL 25 mL,ULTIMO,635664,instituto,150105,lima met,10,1,1,,1,2021,22307,01,2021_01,187200,11/02/21,1,126,1,medicamentos,1,Convocatoria,Otorgamiento de la Buena Pro,22307,22321,14,22322,15,1,2020,12,21,,,12,21,2020,22270,22270,22271,22270,37,37,1,3,5.3076925,8,1,13,1,15,instituto,1,1,48,3.871201,1,2,12,12,2,51
010485,688648,2076208,20188446133,GOBIERNO REGIONAL DE JUNIN-SALUD AIS. UTES. CHANCHAMAYO,GOBIERNO REGIONAL,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/01/21,Procedimiento,Suma alzada,Contratación Directa,DIRECTA-PROC-20-2020-GRJ/RSCH/OEC-1,ADQUISICION DE CAMILLA MULTIPROPOSITO ELECTRICA TIPO UCI  PARA LA UNIDAD DE CUIDADOS INTENSIVOS DEL HOSPITAL REGIONAL DE MEDICINA TROPICAL ¿JULIO CESAR DEMARINI CARO¿,Por la Entidad,Soles,137800,137800,1,CAMA CAMILLA MULTIPROPOSITO ELECTRICA TIPO UCI,Unidad,2,Adjudicado,NO,42,"Equipos, accesorios y suministros médicos",19,Productos para instalaciones médicas,18,Camas de pacientes y accesorios,07,Camas de cuidado del paciente o accesorios de uso general,00304090,CAMA CAMILLA MULTIPROPOSITO PARA UCI,ULTIMO,635702,,,,,,,1,1,2021,22307,01,2021_01,137800,26/02/21,1,828,1,insumos,1,Invitación,Adjudicación,22307,22308,1,22337,30,1,,,,,,,,,,,,,,,,0,2,2,1,1,5,12,,0,1,68900,11.140411,1,2,,,1,
010485,688719,2076377,20188446133,GOBIERNO REGIONAL DE JUNIN-SALUD AIS. UTES. CHANCHAMAYO,GOBIERNO REGIONAL,JUNIN,CHANCHAMAYO,CHANCHAMAYO,27/01/21,Procedimiento,Suma alzada,Contratación Directa,DIRECTA-PROC-21-2020-GRJ/RSCH/OEC-1,ADQUISICION DE COCHE PARA INTUBACION DIFICIL  PARA LA UNIDAD DE CUIDADOS INTENSIVOS DEL HOSPITAL REGIONAL DE MEDICINA TROPICAL ¿JULIO CESAR DEMARINI CARO¿,Por la Entidad,Soles,47000,47000,1,COCHE PARA INTUBACION DIFICIL,Unidad,1,Contratado,NO,42,"Equipos, accesorios y suministros médicos",17,Productos para los servicios médicos de urgencias y campo,18,Equipo para el manejo de las vías respiratorias para servicios médicos de urgencia,01,Equipos de intubación o vía de aire orofaríngea para servicios médicos de urgencia,00185683,COCHE DE INTUBACION,ULTIMO,635729,,,,,,,1,1,2021,22307,01,2021_01,47000,25/03/21,1,828,1,insumos,1,Invitación,Adjudicación,22307,22308,1,22364,57,1,,,,,,,,,,,,,,,,0,2,2,1,1,5,12,,0,1,47000,10.757903,1,3,,,1,
203646,688736,2076434,20602250602,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA CENTRO,SALUD,LIMA,SAN JUAN DE LURIGANCHO,LIMA,27/01/21,Subasta Inversa Electrónica,Suma alzada,Subasta Inversa Electrónica,SIE-SIE-1-2021-DIRIS-LC-1,ADQUISICION DE HIERRO POLIMALTOSA PARA EL ABASTECIMIENTO DEL PRIMER TRIMESTRE 2021 EN LAS IPRESS DEL PNA DE LA DIRIS LC,Por la Entidad,Soles,356250,356250,1,HIERRO POLIMALTOSA,Unidad,37500,Nulo,NO,51,Medicamentos y productos farmacéuticos,13,Medicamentos Hematólicos,15,Medicamentos antianémicos,22,Polisacarido de hierro,00281402,FIERRO POLIMALTOSA 50 mg/mL SOL 20 mL,NO ULTIMO,635782,GR - red,150132,lima met,8,0,1,,1,2021,22307,01,2021_01,,,,1683,0,medicamentos,6,Convocatoria,Otorgamiento de la Buena Pro,22307,22330,,,,0,2021,1,20,,,1,20,2021,22300,22300,22302,22300,7,7,2,8,3,8,,20,8,15,GR - red,1,,,,1,,1,1,2,3
200441,688766,2076476,20487911586,GOBIERNO REGIONAL DE LAMBAYEQUE - HOSPITAL REGIONAL LAMBAYEQUE,GOBIERNO REGIONAL,LAMBAYEQUE,CHICLAYO,CHICLAYO,28/01/21,Sin Modalidad,Suma alzada,Adjudicación Simplificada,AS-SM-2-2021-HRL-OEC-1,ADQUISICION DE EQUIPO DE TERAPIA LÁSER Y LAMPARA DE HENDIDURA; EN EL(LA) EESS HOSPITAL REGIONAL LAMBAYEQUE -CUI N° 467113,Por la Entidad,Soles,289646,289646,1,EQUIPO DE TERAPIA LASER,Unidad,1,Contratado,NO,42,"Equipos, accesorios y suministros médicos",29,Productos quirúrgicos,49,"Instrumentos, suministros y accesorios endoscópicos y productos relacionados",29,Retractores endoscópicos,00365727,EQUIPO ELECTRONICO YAG LASER PARA USO OFTALMOLOGICA,ULTIMO,635830,hospital,140101,costa no,4,0,,1,1,2021,22308,01,2021_01,257000,23/02/21,1,1422,1,insumos,5,Convocatoria,Otorgamiento de la Buena Pro,22308,22326,18,22334,26,1,2021,1,13,,,1,13,2021,22293,22295,22299,22293,15,15,4,1,4.3333335,9,2,6,1,14,hospital,0,.88729,257000,12.456831,1,2,1,1,2,2
200441,688766,2076477,20487911586,GOBIERNO REGIONAL DE LAMBAYEQUE - HOSPITAL REGIONAL LAMBAYEQUE,GOBIERNO REGIONAL,LAMBAYEQUE,CHICLAYO,CHICLAYO,28/01/21,Sin Modalidad,Suma alzada,Adjudicación Simplificada,AS-SM-2-2021-HRL-OEC-1,ADQUISICION DE EQUIPO DE TERAPIA LÁSER Y LAMPARA DE HENDIDURA; EN EL(LA) EESS HOSPITAL REGIONAL LAMBAYEQUE -CUI N° 467113,Por la Entidad,Soles,57966,57966,2,L¿MPARA DE HENDIDURA,Unidad,1,Contratado,NO,42,"Equipos, accesorios y suministros médicos",18,Productos para la evaluación y monitoreo del paciente,30,Productos para examen de diagnóstico oftalmológico,15,Lámparas de raja oftálmicas,00185003,LAMPARA DE HENDIDURA,ULTIMO,635830,hospital,140101,costa no,4,0,,1,1,2021,22308,01,2021_01,38900,23/02/21,1,1422,1,insumos,5,Convocatoria,Otorgamiento de la Buena Pro,22308,22326,18,22334,26,1,2021,1,13,,,1,13,2021,22293,22295,22299,22293,15,15,4,1,4.3333335,9,4,6,1,14,hospital,0,.67108303,38900,10.568749,1,2,1,1,2,2
010485,688788,2076551,20188446133,GOBIERNO REGIONAL DE JUNIN-SALUD AIS. UTES. CHANCHAMAYO,GOBIERNO REGIONAL,JUNIN,CHANCHAMAYO,CHANCHAMAYO,28/01/21,Procedimiento,Suma alzada,Contratación Directa,DIRECTA-PROC-22-2020-GRJ/RSCH/OEC-1,ADQUISICION DE DESFRIBILADOR CON PALETAS EXTERNAS  PARA LA UNIDAD DE CUIDADOS INTENSIVOS DEL HOSPITAL REGIONAL DE MEDICINA TROPICAL ¿JULIO CESAR DEMARINI CARO¿,Por la Entidad,Soles,55000,55000,1,DESFIBRILADOR CON PALETAS EXTERNAS,Unidad,1,Contratado,NO,42,"Equipos, accesorios y suministros médicos",17,Productos para los servicios médicos de urgencias y campo,21,Productos de reanimación para servicios médicos de emergencia,01,Desfibriladores externos automatizados (DEA) o paletas rígidas,00184508,DESFIBRILADOR,ULTIMO,635894,,,,,,,1,1,2021,22308,01,2021_01,55000,03/02/21,1,828,1,insumos,1,Invitación,Adjudicación,22308,22309,1,22314,6,1,,,,,,,,,,,,,,,,0,2,2,1,1,5,12,,0,1,55000,10.915089,1,2,,,1,
010485,688839,2076630,20188446133,GOBIERNO REGIONAL DE JUNIN-SALUD AIS. UTES. CHANCHAMAYO,GOBIERNO REGIONAL,JUNIN,CHANCHAMAYO,CHANCHAMAYO,28/01/21,Procedimiento,Suma alzada,Contratación Directa,DIRECTA-PROC-23-2020-GRJ-RSCH/OEC.-1,"SERVICIO DE DESFRIBILADOR CON  PALETAS EXTERNAS  PARA UCI DEL HOSPITAL REGIONAL DE MEDICINA TROPICAL ""JULIO CESAR DEMARINI CARO""",Por la Entidad,Soles,50753,50753,1,DESFIBRILADOR CON PALETAS EXTERNAS,Unidad,1,Contratado,NO,42,"Equipos, accesorios y suministros médicos",17,Productos para los servicios médicos de urgencias y campo,21,Productos de reanimación para servicios médicos de emergencia,01,Desfibriladores externos automatizados (DEA) o paletas rígidas,00184508,DESFIBRILADOR,ULTIMO,635932,,,,,,,1,1,2021,22308,01,2021_01,50753,03/02/21,1,828,1,insumos,1,Invitación,Adjudicación,22308,22312,4,22314,6,1,,,,,,,,,,,,,,,,0,2,2,1,1,5,12,,0,1,50753,10.834726,1,2,,,2,
200430,689065,2077042,20494013453,GOBIERNO REGIONAL DE SAN MARTIN - UNIDAD EJECUTORA HOSPITAL II-2 TARAPOTO,GOBIERNO REGIONAL,SAN MARTIN,TARAPOTO,SAN MARTIN,29/01/21,Procedimiento,Suma alzada,Contratación Directa,DIRECTA-PROC-1-2021-OEC/UE-HII2-T-1,ADQUISICION DE SURFACTANTE PULMONAR DE ORIGEN NATURAL PARA EL SERVICIO DE FARMACIA DEL HOSPITAL II-2 TARAPOTO. SEGUND DETALLE,Por la Entidad,Soles,106200,106200,1,SURFACTANTE PULMONAR DE ORIGEN NATURAL (SUSPENSION INTRATRAQUEAL) 25 mg/mL 8 mL,Unidad,150,Contratado,NO,51,Medicamentos y productos farmacéuticos,16,Medicamentos que actúan en las vías respiratorias,17,Medicamentos usados en desordenes de las vías respiratorias,09,PORACTANT ALFA,00197751,SURFACTANTE PULMONAR DE ORIGEN NATURAL 25 mg/mL INY 8 mL,ULTIMO,636199,hospital,220901,selva,12,0,1,,1,2021,22309,01,2021_01,106200,30/01/21,1,1400,1,medicamentos,1,Invitación,Adjudicación,22309,22309,0,22310,1,1,2021,1,5,,,1,5,2021,22285,22286,22287,22285,24,24,1,0,6,7,1,2,5,22,hospital,0,1,708,6.5624442,1,1,1,1,1,1
010047,689168,2077244,20437274518,GOBIERNO REGIONAL DE LAMBAYEQUE - HOSPITAL REGIONAL DOCENTE LAS MERCEDES - CHICLAYO,GOBIERNO REGIONAL,LAMBAYEQUE,CHICLAYO,CHICLAYO,30/01/21,Sin Modalidad,Suma alzada,Comparación de Precios,COMPRE-SM-2-2021-GRLAMB|HRDLM.CH-1,ADQUISICIÓN DE 02 CAMILLA ELÉCTRICA MULTIPROPOSITO,Por la Entidad,Soles,0,0,1,ADQUISICION DE CAMA DE METAL HIDRAÚLICA CON DESPLAZAMIENTO VERTICAL,Unidad,2,Convocado,NO,42,"Equipos, accesorios y suministros médicos",19,Productos para instalaciones médicas,18,Camas de pacientes y accesorios,07,Camas de cuidado del paciente o accesorios de uso general,00359592,CAMAS DE METAL HIDRAULICA  RODABLE PARA TRANSPORTE DE PACIENTE,NO ULTIMO,636329,hospital,140101,costa no,4,0,,1,1,2021,22310,01,2021_01,,,,1001,0,insumos,,,,,,,,,0,,,,,,,,,,,,,,,,1,3.75,7,,4,4,14,hospital,0,,,,,,,,,
010607,689185,2077242,20171001065,GOBIERNO REGIONAL DE TUMBES - DIRECCION REGIONAL SALUD TUMBES,GOBIERNO REGIONAL,TUMBES,TUMBES,TUMBES,30/01/21,Procedimiento,Suma alzada,Contratación Directa,DIRECTA-PROC-2-2020-DRST-1,ADQUISICION DE MEDIOS DE TRANSPORTE VIRAL EN EL MARCO DE LA EMERGENCIA SANITARIA POR EL BROTE DEL COVID19 SEGUN D.S. N° 026-2020,Por la Entidad,Soles,0,0,1,ADQUISICION DE MEDIOS DE TRANSPORTE VIRAL EN EL MARCO DE LA EMERGENCIA SANITARIA POR EL BROTE DEL COVID19 SEGUN D.S. N° 026-2020,Unidad,8,Convocado,NO,41,"Equipo de laboratorio, medición, observación y comprobación",10,Equipo científico y de laboratorio,62,"Kits, equipos y medios para propagación y transformación de microorganismos",14,Reactivos para la preparación de bacterias competentes,00268707,MEDIO DE TRANSPORTE STUART EN TUBO CON HISOPO,ULTIMO,636360,,,,,,,1,1,2021,22310,01,2021_01,,,,940,0,insumos,1,Invitación,Adjudicación,22005,22210,,,,0,,,,,,,,,,,,,,,,1,3.75,8,,4,5,24,,0,,,,3,,,,10,
010503,689846,2078993,20223149635,GOBIERNO REGIONAL DE LA LIBERTAD - HOSPITAL REGIONAL DOCENTE DE TRUJILLO,GOBIERNO REGIONAL,LA LIBERTAD,TRUJILLO,TRUJILLO,08/02/21,Procedimiento,Suma alzada,Contratación Directa,DIRECTA-PROC-21-2020-HRDT-1,ADQUISICION DE MASCARILLA TIPO N ° 95 PARA KITS DE EPP PARA PERSONAL DE SALD DEL HRDT.,Por la Entidad,Soles,220000,220000,13,MASCARILLA DESCARTABLE TIPO N-95,Unidad,10000,Adjudicado,NO,42,"Equipos, accesorios y suministros médicos",13,Textiles e Indumentaria médica,17,Textiles quirúrgicos,13,Aislamiento quirúrgico o mascarillas quirúrgicas,00347552,MASCARILLA DESCARTABLE TIPO N-95,ULTIMO,637102,hospital,130101,costa no,4,1,,1,1,2021,22319,02,2021_02,220000,09/02/21,1,847,1,insumos,1,Invitación,Adjudicación,22279,22279,0,22320,41,1,2020,6,24,,,6,24,2020,22090,22141,22144,22090,189,189,3,0,7,7,1,1,5,13,hospital,0,1,22,3.0910425,12,2,8,8,12,26
